x to 1.JPG,y to 1.JPG

6.12826,971.362,
14.0443,1542.96,
16.8567,1215.75,
19.4751,1284.4,
19.745,1277.06,
19.9333,1066.46,
20.8939,2430.68,
26.7299,1509.62,
27.0906,1045.13,
35.499,2503.37,
45.6951,1006.66,
51.9867,1018.44,
54.1808,960.491,
63.6327,815.865,
66.8017,751.62,
75.7658,774.109,
82.8606,1424.98,
89.9663,900.81,
92.0848,1013.01,
94.0071,1032.69,
106.206,2844.07,
109.457,909.49,
117.456,930.647,
128.263,1429.87,
141.156,1000.93,
141.755,2446.64,
144.042,1513.5,
146.603,943.856,
151.307,943.784,
154.083,929.108,
156.348,2772.51,
161.897,818.659,
162.006,947.592,
175.26,768.589,
188.804,1179.51,
197.879,969.981,
211.937,1040.51,
219.246,747.695,
224.132,1302.62,
225.024,1306.42,
237.796,980.463,
246.923,747.838,
247.34,1170.82,
255.381,2923.29,
271.885,2091.81,
285.257,1180.83,
289.782,2968.71,
291.379,1209.49,
292.998,842.695,
297.904,931.685,
298.62,1024.97,
309.774,2006.36,
312.565,1224.99,
320.37,842.109,
328.191,1441.71,
328.243,2890.41,
330.526,1138.44,
335.39,996.003,
338.792,950.611,
340.044,990.842,
345.971,1031.43,
348.585,877.895,
350.07,2827.78,
353.112,1149.2,
361.137,768.591,
365.073,2291.86,
366.948,1089.8,
369.708,1136.71,
370.018,900.47,
372.659,1032.26,
373.136,978.615,
382.814,955.622,
393.062,1096.87,
395.878,1203.41,
402.769,1343.75,
404.238,1120.55,
426.385,960.276,
432.583,1098.68,
432.904,1336.59,
439.715,925.539,
447.281,951.471,
451.384,1418.87,
454.732,2703.69,
454.84,2824.4,
455.541,964.891,
455.541,964.891,
459.677,2746.66,
460.732,934.322,
462.671,937.152,
467.333,1018.58,
471.913,755.424,
478.569,1059.07,
483.663,1059.32,
484.041,1309.21,
487.842,990.113,
489.751,1012.02,
496.226,862.465,
501.551,864.848,
506.044,979.971,
509.061,981.754,
511.641,877.688,
513.658,1063.63,
520.826,949.264,
524.493,1714.66,
527.002,854.821,
530.676,879.851,
531.616,1043.67,
539.096,2965.55,
560.512,948.403,
562.837,2896.33,
575.715,1065.43,
576.567,757.615,
587.376,1752.97,
589.086,1722.99,
589.564,758.449,
593.723,1429.1,
