x to 1.JPG,y to 1.JPG

4.64955,2601.82,
5.58733,2426.47,
7.42885,2717.28,
8.13699,1990.81,
8.78763,2846.56,
9.60317,2148.2,
9.83795,1996.62,
10.0195,2440.83,
11.445,275.903,
11.5685,717.346,
12.2708,2374.37,
12.3569,2744.35,
13.0488,217.505,
14.3442,2519.85,
14.8456,1774.42,
14.9295,148.578,
14.9719,2205.16,
15.363,1877.34,
15.9152,137.67,
16.5927,184.266,
16.9572,2890.56,
17.4998,2772.88,
18.7061,111.905,
19.6065,2050.37,
19.9437,2182.32,
20.4425,2089.16,
21.2092,2073.72,
23.0578,1614.77,
25.9296,2284.46,
26.1297,1696.32,
26.1389,2882.98,
26.5994,2425.89,
28.9166,1792.94,
29.2004,44.5435,
35.1867,121.069,
35.6206,2298.91,
36.0401,254.162,
38.1037,29.8082,
44.0029,2396.45,
44.7182,133.743,
46.2848,2624.08,
46.4336,1131.01,
47.2687,2139.79,
47.4912,2119.46,
47.7952,1827,
50.4199,1913.46,
51.8732,1027.93,
51.9602,229.007,
52.0075,2802.82,
54.4066,793.014,
56.693,1954.36,
57.4009,766.461,
57.4592,2786.04,
57.7814,2452.62,
57.843,2422.1,
58.7886,1852.96,
59.861,266.268,
61.9499,1870.08,
62.6796,1957.6,
64.4352,390.011,
64.4838,1874.28,
65.5926,2101.77,
72.1467,1030.14,
72.7089,1806.69,
74.2829,592.417,
75.2248,1822.56,
77.2956,1900.73,
80.2589,1916.27,
81.5691,1934.27,
81.7684,2062.24,
82.9478,2103.83,
82.9478,2103.83,
83.6721,2330.12,
84.105,2951.96,
85.8705,2960.72,
85.8725,1853.75,
86.1042,1887.03,
86.5004,2031.56,
86.5453,2755.52,
86.6925,1916.13,
86.9512,2072.93,
88.8953,381.928,
89.5774,2509.37,
89.7084,2033.23,
95.3456,553.885,
96.3598,2311.43,
96.4297,413.868,
96.8771,1899.59,
97.7515,2978.61,
100.043,1032.27,
102.282,223.652,
103.138,1875.11,
103.342,943.625,
105.987,1824.66,
105.987,1824.66,
106.312,1888.05,
107.684,2832.22,
109.578,1855.13,
111.341,226.813,
113.076,2589.98,
115.016,1738.2,
115.05,2673.71,
116.81,755.506,
118.498,2082.56,
118.931,138.684,
119.316,2940.39,
120.341,2007.87,
120.628,2989.71,
122.028,1918.58,
122.592,2009.47,
123.564,931.1,
123.866,1839.49,
124.046,2520.29,
126.779,1824.05,
126.883,2178.7,
129.865,1695.2,
130.134,2530.02,
130.722,2319.87,
130.743,1861.06,
131.613,2003.5,
133.05,1881.99,
139.511,2942.64,
139.53,988.59,
141.151,2231.04,
143.081,2047.78,
143.513,1796.65,
144.678,2080.35,
144.689,24.4608,
145.771,1865.52,
146.337,2501.89,
147.406,808.106,
147.765,2059.69,
147.854,2940.41,
149.635,2646,
150.827,2988.44,
152.315,2237.5,
154.883,2039.94,
155.221,877.901,
157.896,993.675,
158.401,2996.56,
162.387,1978.06,
162.709,2171.5,
162.785,542.573,
165.773,1763.1,
167.951,2482.1,
170.747,835.009,
175.547,2043.74,
175.734,1869.16,
177.491,2295.24,
178.992,1111.07,
179.046,2052.34,
179.382,2338.92,
185.397,2884.39,
185.439,676.65,
185.911,1713.15,
189.768,2866.11,
190.511,2274.08,
193.696,2400.65,
197.488,1902.37,
197.51,2134.85,
197.97,2845.15,
198.446,138.102,
198.954,34.3184,
201.476,1888.37,
202.691,1772.44,
203.083,985.927,
203.568,242.845,
209.542,2045.53,
210.351,2341.93,
212.596,1956.43,
214.138,1856.85,
214.78,1834.81,
214.999,2497.59,
215.896,2040.37,
216.003,522.005,
216.503,589.957,
216.641,1743.37,
220.47,2896.95,
221.248,2086.45,
221.806,1029.77,
223.371,2332.86,
223.796,2310.94,
224.993,2568.31,
225.875,1794.71,
226.579,2560.13,
227.961,2970.48,
228.174,2844.36,
229.502,518.81,
229.522,2853.79,
230.407,1410.2,
230.649,2046.37,
230.758,1142.6,
231.843,2876.28,
232.526,2967.53,
232.836,2054.17,
233.426,2970.68,
233.49,1866.7,
234.043,1755.08,
235.386,1621.22,
235.5,1105.99,
237.311,1835.34,
238.385,2136.32,
238.935,1709.29,
241.107,1458.62,
241.957,1934.65,
242.14,2320.18,
242.734,2133.92,
246.896,1011.19,
247.31,538.361,
249.924,1956.3,
251.999,2007.09,
253.862,594.784,
255.76,2081.52,
257.404,1951.41,
258.518,2297.83,
259.931,2901.27,
260.691,2390.28,
261.535,577.187,
263.999,927.292,
264.696,1011.63,
265.603,1929.9,
265.606,648.126,
269.294,585.908,
269.548,2887.09,
269.561,2499.41,
269.734,1865.6,
269.829,1900.4,
270.48,1854.89,
271.315,1070.88,
273.076,11.8083,
273.512,552.176,
275.236,1852.04,
275.916,1631,
278.068,905.661,
278.163,662.91,
280.332,2896.02,
283.122,1831.87,
283.42,1772.88,
283.598,2214.21,
283.99,1834.1,
284.316,1509.86,
284.864,2482.66,
285.239,2072.65,
285.317,1850.91,
291.213,2858.37,
293.083,956.433,
293.291,1574.47,
294.442,1739.95,
295.443,1685.04,
296.805,1127.18,
297.442,2827.62,
299.3,1752.54,
301.719,1767.29,
302.756,1682.34,
306.611,2027.39,
309.695,859.3,
310.558,1863.89,
312.509,2271.22,
313.546,1996.43,
316.675,769.947,
318.512,2314.23,
318.916,805.066,
319.543,2109.95,
322.45,2326.04,
323.574,2017.99,
325.016,2992.06,
325.281,2896.52,
325.862,1643.98,
326.536,1474.37,
326.669,1901.43,
327.372,2112.78,
328.217,970.695,
328.856,2372.04,
329.225,1348.93,
330.476,1965.27,
330.978,2897.41,
331.203,573.896,
332.058,1856.45,
333.3,1838.44,
333.346,1894.25,
333.603,2051.86,
334.232,2793.16,
334.344,125.445,
334.525,2166.78,
336.221,815.122,
336.675,2216.93,
340.044,2849.05,
341.467,603.604,
342.501,113.453,
343.732,2056.07,
343.96,1943.95,
344.996,584.413,
345.465,2123.89,
345.925,2339.83,
346.073,2967.3,
346.269,2053.15,
346.596,1895.36,
346.634,1905.67,
354.493,148.093,
360.272,1935.83,
360.812,2056.12,
361.034,1753.76,
361.089,98.3223,
361.485,2949.21,
361.671,587.701,
362.363,14.2039,
363.859,1863.18,
364.098,1832.83,
366.05,526.139,
366.145,1938.66,
366.31,452.473,
366.324,2083.02,
368.629,1615.92,
369.822,603.486,
369.949,563.197,
370.594,1916.47,
370.617,445.239,
370.909,1593.85,
371.151,192.245,
371.735,2967.68,
373.37,1333.88,
376.996,2191.1,
378.365,1524.56,
378.45,2291.68,
379.877,1806.85,
379.989,2214.57,
381.547,2151.52,
382.384,1684.89,
383.832,1624.29,
384.634,2063.33,
384.921,1890.34,
387.835,2254.47,
388.615,2899.26,
389.636,1996.93,
392.165,1908.91,
395.385,2806.79,
395.523,2940.95,
395.731,530.776,
401.371,1352.78,
404.569,1857.06,
406.812,1302.89,
408.002,1896.55,
408.421,2366.96,
409.25,2151.27,
409.288,1662.31,
409.73,2235.08,
410.084,2085.8,
413.14,1492.43,
413.712,2943.03,
413.804,2029.8,
415.645,2192.43,
415.986,601.481,
415.986,601.481,
416.842,2131.39,
419.672,1570.56,
420.344,1202.41,
420.588,2056.75,
421.194,2992.49,
421.896,1505.81,
422.47,2969.81,
422.49,2930.68,
423.921,2990.15,
425.185,2926.22,
426.109,2195.04,
427.511,2795.02,
427.802,1987.53,
432.681,1350.03,
433.357,1663.18,
433.94,1880,
434.38,2756.82,
435.324,1899.82,
435.989,2946.35,
436.835,957.564,
438.546,1927.46,
439.613,2206.82,
440.975,1344.73,
441.919,343.126,
442.197,2831.55,
443.104,2976.88,
445.562,2920.87,
448.823,1775.42,
448.931,1421.38,
449.12,2051.92,
449.681,2040.56,
450.865,349.183,
451.943,1600.27,
454.051,2180.81,
454.5,2147.33,
454.524,2777.71,
454.57,2215.71,
455.132,1184.04,
455.417,1893.16,
455.857,2229.57,
456.177,2994,
456.644,2119.96,
460.049,1897.65,
461.58,2930.49,
462.886,2103.25,
463.14,2163.26,
463.388,1713.63,
464.617,1827.41,
464.659,2924.92,
466.812,1732.96,
470.789,2040.82,
471.801,2737.45,
472.024,1568.9,
472.899,2896.44,
473.632,1985.34,
474.793,1367.28,
478.894,2734.42,
479.088,1676.19,
483.231,220.574,
484.539,2013.43,
485.062,2041.85,
486.792,1118.73,
488.885,864.562,
489.345,2121.72,
489.345,2121.72,
491.035,2215.75,
491.068,2215.76,
491.791,765.01,
493.26,2013.72,
493.358,2960.03,
493.483,2213.01,
494.076,1059.67,
494.659,1666.88,
497.593,2790.73,
497.613,189.1,
498.911,2138.73,
499.456,2822.87,
500.016,2191.58,
500.866,2010.53,
502.52,2787.35,
503.052,419.664,
503.455,2044.51,
506.374,2200.28,
507.903,1473.57,
511.443,2066.21,
512.586,2205.15,
513.461,2011.7,
515.158,1882.69,
516.158,1814.19,
