x to 1.JPG,y to 1.JPG

5.19933,1140.61,
5.67456,1596.4,
7.40661,291.19,
8.81977,156.081,
11.3326,2518.01,
11.4402,2765.72,
15.6138,2845.41,
16.2566,2118.68,
17.0102,2731.48,
18.7379,1158.4,
19.9986,1333.18,
20.1568,1039.19,
20.4861,1693.75,
21.0213,670.195,
25.6203,916.561,
28.6804,101.334,
33.4053,2967.51,
38.2571,2337.25,
39.0936,2426.06,
39.5913,938.354,
40.4711,74.795,
43.0296,24.0209,
43.0853,8.35501,
45.0359,659.111,
47.4681,37.6294,
47.5352,1755.37,
51.728,1917.53,
52.5328,2666.1,
53.0043,1005.47,
54.5032,1240.02,
54.881,2672.75,
55.54,1797.94,
55.7068,552.504,
56.3028,2686.62,
56.905,1062.22,
63.2314,1569.25,
67.3219,1020.72,
67.7724,1721.83,
67.7889,1581.82,
67.9254,2655.14,
69.6388,2487.83,
72.7053,2379.27,
75.5248,2171.29,
76.3346,1586.54,
76.6099,2276.55,
77.2467,1230.64,
77.5824,926.331,
78.3666,1115.52,
78.9917,2150.92,
81.7952,2357.18,
83.7633,2164.43,
84.4682,1778.2,
84.9574,1147.03,
85.5572,2843.72,
85.6636,2695.58,
90.2137,1056,
90.5206,277.61,
91.1634,1234.79,
91.9765,1719.39,
93.0531,1207.22,
93.0818,2324.68,
95.2872,1361.59,
95.991,1193.41,
97.9153,535.956,
98.1749,1058.01,
98.4375,1560.57,
103.387,1438.2,
105.736,165.97,
106.53,2218.62,
108.576,2613.19,
109.357,2178.49,
109.393,1604.26,
110.456,89.5828,
115.557,125.706,
116.288,1567.66,
116.867,1222.88,
118.023,2530.34,
119.116,2244.65,
119.13,1399.42,
121.252,1062.73,
122.225,1369.18,
122.513,2949.04,
123.84,2820.2,
124.741,1630.32,
126.349,997.402,
127.067,1227.94,
127.106,1607.08,
127.12,316.07,
128.258,2333.77,
128.482,261.016,
133.08,1547.65,
133.25,102.343,
134.55,1553.2,
136.016,2647.34,
136.751,1137.3,
137.581,2051.96,
